,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
587,3853,https://x.com/easegura/status/1123772084956663808,1556763118.0,1.12377e+18,,es,23/07/2009,"San Salvador, El Salvador","@remlazo Lo que sí sucede es que el alumnado desarrolla cierta tendencia favorable al estatismo, pero eso no se traduce en militancia partidaria.",True,lo que sí sucede es que el alumnado desarrolla cierta tendencia favorable al estatismo pero eso no se traduce en militancia partidaria,https://x.com/easegura/status/1123660071903297536,1556736412.0,1.12366e+18,False,,False,False,,272.0,1398.0,102.0,es,"San Salvador, El Salvador",Edwin Segura,Periodista y docente universitario.,45379.0,False,"Yo estudié en la UES y les puedo asegurar que la gran mayoría de estudiantes (95%) se matricula, va a  clases, hace la tarea, estudia para el parcial y se gradúa sin haber ido nunca a una marcha.",True,yo estudié en la ues y les puedo asegurar que la gran mayoría de estudiantes 95 se matricula va a clases hace la tarea estudia para el parcial y se gradúa sin haber ido nunca a una marcha,"['Media', 'Academia']",0.0,"The tweet presents a factual statement about the tendency of students towards statism without expressing a positive or negative sentiment, making it neutral.",0
1493,9462,https://x.com/antony259712/status/1786161346179977634,1714689024.0,1.78616e+18,21.0,es,06/03/2011,El Salvador,"@ysuca91siete Y cuando las leyes estaban ""entrampadas"" en la asamblea no se ""solventaban"" despues den una reunion con el presidente de turno y ahi si todo estaba bien? En fin, devuelvan los millones",True,y cuando las leyes estaban entrampadas en la asamblea no se solventaban despues den una reunion con el presidente de turno y ahi si todo estaba bien en fin devuelvan los millones,https://x.com/ysuca91siete/status/1786046500583190702,1714661643.0,1.78605e+18,False,,False,False,13700.0,77.0,176.0,55.0,es,El Salvador,Radio YSUCA 91.7 FM,Radio cultural universitaria de @UCA_ES | FB: https://t.co/aUIFK8HoGT | YouTube: https://t.co/3im6gFT2Ba,35006.0,True,"#Legislativo | El abogado constitucionalista Enrique Anaya expresó que la reducción de comisiones de trabajo en el legislativo es intrascendente, ya que los diputados aprobarán lo que envían de Casa Presidencial. https://t.co/GFQoTW6hbv",True,el abogado constitucionalista enrique anaya expresó que la reducción de comisiones de trabajo en el legislativo es intrascendente ya que los diputados aprobarán lo que envían de casa presidencial,Media,-1.0,"The tweet expresses criticism towards the government, stating that laws were not being solved in the assembly, but only after a meeting with the president, implying corruption and inefficiency.",-1
169,750,https://x.com/NormaLobo_/status/1773197440948056237,1711598188.0,1.7732e+18,283.0,es,01/03/2019,"La Libertad, El Salvador",@nayibbukele Dos años de paz y tranquilidad para el pueblo salvadoreño.,True,dos años de paz y tranquilidad para el pueblo salvadoreño,https://x.com/nayibbukele/status/1773195373512708317,1711597696.0,1.7732e+18,False,,False,False,491093.0,2159.0,9912.0,497.0,es,El Salvador,Nayib Bukele,Philosopher King,6211015.0,True,"Hoy cumplimos 2 años del Régimen de Excepción 🇸🇻

Today we mark 2 years of the Exception Regime 🇸🇻 https://t.co/9N74btnjaQ",True,hoy cumplimos 2 años del régimen de excepción today we mark 2 years of the exception regime,Government,1.0,"The tweet expresses a positive sentiment, celebrating two years of peace and tranquility for the Salvadoran people, indicating happiness and appreciation for the situation.",1
28,160,https://x.com/AlcantaraMilton/status/1775700493999673680,1712194963.0,1.7757e+18,81.0,es,11/04/2013,,@nayibbukele Se percibe como que las fuerzas del orden se han relajado ojo con los otros delitos,False,se percibe como que las fuerzas del orden se han relajado ojo con los otros delitos,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,-1.0,"The tweet expresses a negative sentiment as it implies that the authorities are not doing their job properly, allowing other crimes to go unpunished, which is a criticism of their performance.",-1
568,3756,https://x.com/Ingrydadriana/status/1123675587745386496,1556740111.0,1.12368e+18,,es,30/04/2010,El Salvador,"@easegura La vanguardia de los pueblos siempre es minoría. Y esa minoría alcanza reinvindicaciones para las mayorías, así es naturalmente. Es cuestión de valor, interés, conciencia. Saludos.",True,la vanguardia de los pueblos siempre es minoría y esa minoría alcanza reinvindicaciones para las mayorías así es naturalmente es cuestión de valor interés conciencia saludos,https://x.com/easegura/status/1123660071903297536,1556736412.0,1.12366e+18,False,,False,False,,272.0,1398.0,102.0,es,"San Salvador, El Salvador",Edwin Segura,Periodista y docente universitario.,45379.0,False,"Yo estudié en la UES y les puedo asegurar que la gran mayoría de estudiantes (95%) se matricula, va a  clases, hace la tarea, estudia para el parcial y se gradúa sin haber ido nunca a una marcha.",True,yo estudié en la ues y les puedo asegurar que la gran mayoría de estudiantes 95 se matricula va a clases hace la tarea estudia para el parcial y se gradúa sin haber ido nunca a una marcha,"['Media', 'Academia']",0.0,"The tweet presents a factual statement about the nature of minority groups and their role in achieving reinvindications for the majority, without expressing a clear positive or negative sentiment.",1
200,896,https://x.com/PQEK0/status/1788020553388843515,1715132294.0,1.78802e+18,154.0,es,26/01/2023,,"@nayibbukele GRACIAS PRESIDENTE @nayibbukele 
Desde Cali Colombia se le admira.",False,gracias presidente desde cali colombia se le admira,https://x.com/nayibbukele/status/1788014378324754680,1715130822.0,1.78801e+18,False,,False,False,749641.0,1789.0,9798.0,370.0,es,El Salvador,Nayib Bukele,Philosopher King,6211027.0,True,"Nuestra Fuerza Armada cumple 200 años y está a punto de lograr su victoria más grande…

Our Armed Forces are celebrating their 200th anniversary and are on the verge of their greatest victory... https://t.co/X5Juq2uJh6",True,nuestra fuerza armada cumple 200 años y está a punto de lograr su victoria más grande our armed forces are celebrating their 200th anniversary and are on the verge of their greatest victory,Government,1.0,"The tweet expresses admiration and gratitude towards the president, using the phrase'se le admira' which means 'he is admired', indicating a positive sentiment.",1
1489,9413,https://x.com/andresguzm/status/1743277930988322853,1704464821.0,1.74328e+18,183.0,es,02/01/2010,El Salvador,"Con la IA, las empresas pueden procesar un mayor número de solicitudes en menos tiempo, permitiendo a los reclutadores dedicar más tiempo a interactuar personalmente con los candidatos finales. https://t.co/IqVsDwkC2c",True,con la ia las empresas pueden procesar un mayor número de solicitudes en menos tiempo permitiendo a los reclutadores dedicar más tiempo a interactuar personalmente con los candidatos finales,https://x.com/andresguzm/status/1743277817154916369,1704464794.0,1.74328e+18,False,,False,False,12828.0,16.0,297.0,1.0,es,El Salvador,Andrés GUZMAN C,"Comisionado para los DDHH, y libertad de expresión El Salvador, profesor, protección de datos, IA y DDHH consultor y cocinero ... apasionado !!",2225.0,True,"Me piden muchas veces... un ejemplo de como la IA puede afectar el proceso de selección de empleados en una.En la era digital, el proceso de selección de empleados está experimentando una transformación radical gracias a la inteligencia artificial. 🌐✨. Explico con un 🧵 https://t.co/6XLWdd4Jg9",True,me piden muchas veces un ejemplo de como la ia puede afectar el proceso de selección de empleados en unaen la era digital el proceso de selección de empleados está experimentando una transformación radical gracias a la inteligencia artificial explico con un,Government,0.0,"The tweet presents a factual statement about the benefits of AI in processing requests, without expressing a positive or negative sentiment, making it neutral.",0
455,2826,https://x.com/mario_cruzgar/status/1480145437944422405,1641729146.0,1.48015e+18,,es,04/06/2010,,@ChristianDiffer What?? Fue asesora de gobiernos anteriores ??? Con razon estabamos hechos mie...,False,what fue asesora de gobiernos anteriores con razon estabamos hechos mie,https://x.com/ChristianDiffer/status/1479893801082802179,1641669151.0,1.47989e+18,False,,False,False,,405.0,1943.0,303.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"Máx Keiser ha retado a un debate de economía y #Bitcoin a Julia Evelyn de la UCA, ya que ella lo llamó ""sicario económico"" 

😬 Estaría muy interesante ese debate

La Sra Julia ha asesorado anteriores gobiernos y diputados https://t.co/LtErMNB0by",True,máx keiser ha retado a un debate de economía y a julia evelyn de la uca ya que ella lo llamó sicario económico estaría muy interesante ese debate la sra julia ha asesorado anteriores gobiernos y diputados,Media,0.0,"The tweet states a fact about a person's past role without expressing a strong opinion or emotion, making it neutral.",-1
189,837,https://x.com/Colindresroofer/status/1773196236201271798,1711597901.0,1.7732e+18,68.0,es,30/07/2019,"San Pablo, CA","@nayibbukele Excelente trabajo su MAJESTAD NAYIB BUKELE. Gracias al régimen nuestra gente vive en paz, sin miedo que las maras sigan desangrando nuestro pais. Y que lloren lo que quieran las Ong's de derechos humanos e internacionales, por esto y mucho más lo volvimos a REELEGIR.👍",False,excelente trabajo su majestad nayib bukele gracias al régimen nuestra gente vive en paz sin miedo que las maras sigan desangrando nuestro pais y que lloren lo que quieran las ongs de derechos humanos e internacionales por esto y mucho más lo volvimos a reelegir,https://x.com/nayibbukele/status/1773195373512708317,1711597696.0,1.7732e+18,False,,False,False,491093.0,2159.0,9912.0,497.0,es,El Salvador,Nayib Bukele,Philosopher King,6211015.0,True,"Hoy cumplimos 2 años del Régimen de Excepción 🇸🇻

Today we mark 2 years of the Exception Regime 🇸🇻 https://t.co/9N74btnjaQ",True,hoy cumplimos 2 años del régimen de excepción today we mark 2 years of the exception regime,Government,1.0,"The tweet expresses gratitude and praise towards Nayib Bukele, stating that his regime has brought peace and security to the country, and that people are no longer afraid of maras. The tone is positive and appreciative, indicating a sentiment of 1.",1
1083,6917,https://x.com/PacoCortez17/status/1660158348078219264,1684647569.0,1.66016e+18,222.0,es,08/01/2022,,@FranAlabi @CSSP_SV Lo bueno @VampireKiller73 es que ahora vas a poder ir a jugar Pokemon Go y retomar lo de ser maestra pokemon https://t.co/nQKqIrtkS6,False,lo bueno es que ahora vas a poder ir a jugar pokemon go y retomar lo de ser maestra pokemon,https://x.com/FranAlabi/status/1660153154791456768,1684646330.0,1.66015e+18,False,,False,False,1170183.0,1311.0,8914.0,1256.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"No podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso, sobre todo ante emergencias.

La doctora ya ha sido retirada del hospital y de la residencia.

Así mismo, notificamos al @CSSP_SV que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible.",True,no podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso sobre todo ante emergencias la doctora ya ha sido retirada del hospital y de la residencia así mismo notificamos al que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible,Government,1.0,"The tweet expresses a positive sentiment, as it mentions 'lo bueno' (the good thing) and the ability to play Pokémon Go, which is a fun and enjoyable activity, showing happiness and enthusiasm.",0
271,1194,https://x.com/MilcarRivera/status/1773331261408366667,1711630094.0,1.77333e+18,93.0,es,09/01/2013,San Francisco Morazan,"@nayibbukele Todo el peso de la ley contra esos pícaros, y felicidades señor:presidente por su buen trabajo y gracias a Dios y a nuestra fuerza armada y policía nacional civil por proteger nuestra soberanía nacional.",False,todo el peso de la ley contra esos pícaros y felicidades señorpresidente por su buen trabajo y gracias a dios y a nuestra fuerza armada y policía nacional civil por proteger nuestra soberanía nacional,https://x.com/nayibbukele/status/1773114767801995677,1711578478.0,1.77311e+18,True,1.77e+18,False,False,458961.0,746.0,4309.0,137.0,es,El Salvador,Nayib Bukele,Philosopher King,6211020.0,True,"La embarcación que transportaba la droga ya está en tierra.

La cocaína será destruida y la lancha pasará a nuestra Marina Nacional para ser usada en el combate al narcotráfico.

Los detenidos serán procesados conforme a la ley.

#PlanControlTerritorial https://t.co/cTAtraqM5X",True,la embarcación que transportaba la droga ya está en tierra la cocaína será destruida y la lancha pasará a nuestra marina nacional para ser usada en el combate al narcotráfico los detenidos serán procesados conforme a la ley,Government,1.0,"The tweet expresses a positive sentiment towards the president, using phrases like 'felicidades señor presidente' and 'buen trabajo', and also praises the military and police forces for protecting national sovereignty.",1
1109,7028,https://x.com/Enrique96911469/status/1781097937952485609,1713481814.0,1.7811e+18,1335.0,es,03/07/2019,En Algun Lugar Del Mudo,@MarceloLarin1 Lo raro es que estan siendo inducidos por extraterrestres. Quién los estará guiando?,False,lo raro es que estan siendo inducidos por extraterrestres quién los estará guiando,https://x.com/MarceloLarin1/status/1781045162510061665,1713469231.0,1.78105e+18,False,,False,False,57840.0,43.0,215.0,369.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Es muy raro que la gente que voto por Nayib y lo apoyaba a el y su partido ha empezado a suicidarse, imagenes muy fuertes donde he visto la camisa cyan en esas champas donde se han ahorcado, aunque tambien pueda ser la nueva forma en que el gobierno oculto esta acabando con la gente que tambien los critica todo es muy raro, ojala el Fiscal se ponga a investigar esto.",False,es muy raro que la gente que voto por nayib y lo apoyaba a el y su partido ha empezado a suicidarse imagenes muy fuertes donde he visto la camisa cyan en esas champas donde se han ahorcado aunque tambien pueda ser la nueva forma en que el gobierno oculto esta acabando con la gente que tambien los critica todo es muy raro ojala el fiscal se ponga a investigar esto,Media,-1.0,"The tweet expresses a negative sentiment by implying that the government is being controlled by extraterrestrials, which is a conspiracy theory and a criticism of the government's actions.",0
104,462,https://x.com/wil_sv2/status/1773040319002530061,1711560728.0,1.77304e+18,762.0,es,20/04/2020,🕵️🕵️🕵️,@nayibbukele De aplicar para gestores de paz venían de Colombia,False,de aplicar para gestores de paz venían de colombia,https://x.com/nayibbukele/status/1773039460256477463,1711560523.0,1.77304e+18,False,,False,False,769394.0,2416.0,14065.0,719.0,es,El Salvador,Nayib Bukele,Philosopher King,6211026.0,True,"Nuestra Marina Nacional incautó una lancha a 490 Millas Náuticas al Suroeste de la Bocana el Cordoncillo, Estero de Jaltepeque.

A bordo de la lancha narcotraficante se encontraban 9 tripulantes; entre ellos, 6 ecuatorianos y 3 guatemaltecos.

Se estima que contiene aproximadamente 1.48 toneladas de cocaína, valoradas en unos 37 millones de dólares.

#PlanControlTerritorial",True,nuestra marina nacional incautó una lancha a 490 millas náuticas al suroeste de la bocana el cordoncillo estero de jaltepeque a bordo de la lancha narcotraficante se encontraban 9 tripulantes entre ellos 6 ecuatorianos y 3 guatemaltecos se estima que contiene aproximadamente 148 toneladas de cocaína valoradas en unos 37 millones de dólares,Government,0.0,"The tweet states a fact about the origin of the peace managers without expressing a positive or negative sentiment, it's a neutral statement.",0
165,741,https://x.com/MariaQuejas/status/1773216605314372088,1711602758.0,1.77322e+18,86.0,es,07/06/2011,Colombia,@nayibbukele Holi Don Nayib! Podrías por favor ayudarnos a seguir recordándole a @petrogustavo quién es? Ya @JMilei empezó y eso nos alegró el día. Gracias 😊,False,holi don nayib podrías por favor ayudarnos a seguir recordándole a quién es ya empezó y eso nos alegró el día gracias,https://x.com/nayibbukele/status/1773195373512708317,1711597696.0,1.7732e+18,False,,False,False,491093.0,2159.0,9912.0,497.0,es,El Salvador,Nayib Bukele,Philosopher King,6211015.0,True,"Hoy cumplimos 2 años del Régimen de Excepción 🇸🇻

Today we mark 2 years of the Exception Regime 🇸🇻 https://t.co/9N74btnjaQ",True,hoy cumplimos 2 años del régimen de excepción today we mark 2 years of the exception regime,Government,1.0,"The tweet expresses gratitude and appreciation towards Nayib Bukele, using phrases like 'gracias' and 'nos alegró el día', indicating a positive sentiment.",0
1371,8635,https://x.com/ChambaCabrera/status/1699583628274020657,1694047288.0,1.69958e+18,84.0,es,10/12/2011,"San Salvador, El Salvador",@FranAlabi Excelente trabajo @FranAlabi por eso lo considero uno de los mejores ministros de nuestro gabinete,True,excelente trabajo por eso lo considero uno de los mejores ministros de nuestro gabinete,https://x.com/FranAlabi/status/1699541231196410228,1694037180.0,1.69954e+18,False,,False,False,339840.0,744.0,4405.0,283.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"El día de ayer, en el Hospital Bloom, operamos a una niña que sufrió un accidente en un centro comercial en Apopa. Gracias a la oportuna intervención de nuestros cirujanos plásticos, logramos salvar sus dedos, reduciendo cualquier riesgo de secuela que pueda afectarle en un futuro.

La niña ya fue dada de alta y estaremos dando seguimiento en el proceso de recuperación y rehabilitación.",True,el día de ayer en el hospital bloom operamos a una niña que sufrió un accidente en un centro comercial en apopa gracias a la oportuna intervención de nuestros cirujanos plásticos logramos salvar sus dedos reduciendo cualquier riesgo de secuela que pueda afectarle en un futuro la niña ya fue dada de alta y estaremos dando seguimiento en el proceso de recuperación y rehabilitación,Government,1.0,"The tweet expresses admiration and praise for the minister's work, using the word 'excelente' and considering them one of the best, indicating a positive sentiment.",1
1323,8366,https://x.com/Lauramaria_es/status/1299688477827764224,1598704854.0,1.29969e+18,,es,02/12/2019,,@FranAlabi @grupo_samu El pueblo salvareño siempre se distinguirá por ser gente cálida y servicial.,False,el pueblo salvareño siempre se distinguirá por ser gente cálida y servicial,https://x.com/FranAlabi/status/1299463579020730371,1598651234.0,1.29946e+18,False,,False,False,,824.0,5739.0,260.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410700.0,True,"""Nos abrazaste, no pudiste, pero nos abrazaste"". 

Hemos despedido a los médicos de @grupo_samu y no alcanzan las palabras para agradecerles todo el apoyo.

Sé que hemos formado lazos y, en medio de esta lucha contra el #COVID19, nos hemos fortalecido mutuamente.

Hasta pronto. https://t.co/PiEezAkBc2",True,nos abrazaste no pudiste pero nos abrazaste hemos despedido a los médicos de y no alcanzan las palabras para agradecerles todo el apoyo sé que hemos formado lazos y en medio de esta lucha contra el nos hemos fortalecido mutuamente hasta pronto,Government,1.0,"The tweet expresses admiration and praise for the Salvadoran people, highlighting their warm and helpful nature, which is a positive sentiment.",1
1279,8206,https://x.com/WalterEnriqueSv/status/1366766386534633477,1614697474.0,1.36677e+18,,es,09/08/2015,vivo en mi casa,@FranAlabi @nayibbukele Para cuando el nuevo Hospital Rosales?,False,para cuando el nuevo hospital rosales,https://x.com/FranAlabi/status/1366562547512573955,1614648875.0,1.36656e+18,False,,False,False,,707.0,5717.0,195.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Áreas dignas para la población y el personal de salud.

paso a paso cambiamos nuestra red de hospitales para beneficio de los Salvadoreños.

Gracias Presidente @nayibbukele por todo su apoyo al sistema de salud y al pueblo Salvadoreño. 🇸🇻🇸🇻🇸🇻 https://t.co/S39bkehsE0",True,áreas dignas para la población y el personal de salud paso a paso cambiamos nuestra red de hospitales para beneficio de los salvadoreños gracias presidente por todo su apoyo al sistema de salud y al pueblo salvadoreño,Government,0.0,"The tweet mentions a specific event (new hospital) without expressing a clear positive or negative sentiment, making it neutral.",0
177,786,https://x.com/MaraSabala2/status/1773205040569651541,1711600000.0,1.77321e+18,33.0,es,26/07/2022,,@nayibbukele Dos años mí presidente Nayid bukele qué vivimos en completa paz sin miedos trabajando muy seguros,False,dos años mí presidente nayid bukele qué vivimos en completa paz sin miedos trabajando muy seguros,https://x.com/nayibbukele/status/1773195373512708317,1711597696.0,1.7732e+18,False,,False,False,491093.0,2159.0,9912.0,497.0,es,El Salvador,Nayib Bukele,Philosopher King,6211015.0,True,"Hoy cumplimos 2 años del Régimen de Excepción 🇸🇻

Today we mark 2 years of the Exception Regime 🇸🇻 https://t.co/9N74btnjaQ",True,hoy cumplimos 2 años del régimen de excepción today we mark 2 years of the exception regime,Government,1.0,"The tweet expresses a positive sentiment, praising President Nayib Bukele for maintaining peace and security in the country, indicating a sense of safety and confidence among citizens.",1
1250,8108,https://x.com/ZeladaWilber/status/1366631448149594113,1614665302.0,1.36663e+18,,es,15/03/2020,"Vladivosto,Владивосто́к Russia",@FranAlabi @Dee_N_JP @nayibbukele Waow 👏🏻👏🏻👏🏻. De primer mundo ese cambio,False,waow de primer mundo ese cambio,https://x.com/FranAlabi/status/1366562547512573955,1614648875.0,1.36656e+18,False,,False,False,,707.0,5717.0,195.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Áreas dignas para la población y el personal de salud.

paso a paso cambiamos nuestra red de hospitales para beneficio de los Salvadoreños.

Gracias Presidente @nayibbukele por todo su apoyo al sistema de salud y al pueblo Salvadoreño. 🇸🇻🇸🇻🇸🇻 https://t.co/S39bkehsE0",True,áreas dignas para la población y el personal de salud paso a paso cambiamos nuestra red de hospitales para beneficio de los salvadoreños gracias presidente por todo su apoyo al sistema de salud y al pueblo salvadoreño,Government,1.0,"The tweet expresses excitement and admiration for the change, using the phrase 'waow' and 'primer mundo', indicating a positive sentiment.",1
149,684,https://x.com/Elig_Norado/status/1773744665029755285,1711728657.0,1.77374e+18,74.0,es,31/03/2014,Vivo en Lejanías.,"@nayibbukele Nayito.
Toda la Colombia decente te admira y respeta.",False,nayito toda la colombia decente te admira y respeta,https://x.com/nayibbukele/status/1773738164651241807,1711727107.0,1.77374e+18,False,,False,True,657112.0,2830.0,13890.0,556.0,es,El Salvador,Nayib Bukele,Philosopher King,6211026.0,True,"“Amnistía Internacional acepta que la estrategia de seguridad de Bukele funcionó, pero dice que no será el primer programa en la historia de la humanidad que no requiera ningún tipo de mantenimiento"".

Lo mismo, dicho de otra forma 😘",True,amnistía internacional acepta que la estrategia de seguridad de bukele funcionó pero dice que no será el primer programa en la historia de la humanidad que no requiera ningún tipo de mantenimiento lo mismo dicho de otra forma,Government,1.0,"The tweet expresses admiration and respect towards Colombia, indicating a positive sentiment, as it uses words like 'admira' and'respeta' to convey a sense of appreciation.",1
73,316,https://x.com/EfrainGuatemal/status/1787303671979471090,1714961376.0,1.7873e+18,2148.0,es,13/10/2017,"San Salvador, El Salvador","@nayibbukele Gracias señor presidente @nayibbukele simplemente muchísimas gracias , ahora los jóvenes disfrutan su talento en el centro histórico de San Salvador !!!!! https://t.co/VcZrjWpu3X",True,gracias señor presidente simplemente muchísimas gracias ahora los jóvenes disfrutan su talento en el centro histórico de san salvador,https://x.com/nayibbukele/status/1787301391087587431,1714960832.0,1.7873e+18,False,,False,False,2344804.0,2745.0,13031.0,903.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"En 2015, estando en la Alcaldía de San Salvador, decidimos iniciar el proyecto de rescate del Centro Histórico.

Todos dijeron que era una labor imposible, que había sido intentada infructuosamente antes, que ese lugar ya estaba perdido y que, siendo nuestra aprobación tan alta, era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito.

Recuerdo que lo hablé con mi hermano, quien me dijo: “Es verdad, es un riesgo políticamente innecesario, pero si se logra, todos te recordarán como el alcalde que inició la recuperación del Centro Histórico, y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá”.

Así que iniciamos lo que parecía imposible, con la oposición de todos: medios de comunicación, partidos políticos, del mismo gobierno nacional y de los supuestos “expertos” que incluso ordenaron detener las obras (tuvimos que desobedecer la orden y continuar, mientras negociábamos en Casa Presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido).

Y lo logramos, logramos rescatar el pequeño pero emblemático corazón del Centro Histórico, y como lo predijo mi hermano, fue nuestro logro más grande en la Alcaldía de San Salvador.

Luego, Dios y el pueblo nos llevaron a la Presidencia de la República y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible; pero nunca desistimos de continuarlo y ampliarlo, ahora desde la Presidencia.

Y lo seguiremos haciendo, contra viento y marea, como siempre. Ya estamos acostumbrados, trabajamos mejor así…

Y ya que la Presidencia no solo debe velar por San Salvador, decidimos que, paso a paso, llegaremos a todos los centros históricos de nuestro país, un proyecto que ya está dando sus primeros frutos.",True,en 2015 estando en la alcaldía de san salvador decidimos iniciar el proyecto de rescate del centro histórico todos dijeron que era una labor imposible que había sido intentada infructuosamente antes que ese lugar ya estaba perdido y que siendo nuestra aprobación tan alta era absurdo arriesgarlo todo en un proyecto con escasas posibilidades de éxito recuerdo que lo hablé con mi hermano quien me dijo es verdad es un riesgo políticamente innecesario pero si se logra todos te recordarán como el alcalde que inició la recuperación del centro histórico y eso es más importante que una aprobación política coyuntural que tarde o temprano desaparecerá así que iniciamos lo que parecía imposible con la oposición de todos medios de comunicación partidos políticos del mismo gobierno nacional y de los supuestos expertos que incluso ordenaron detener las obras tuvimos que desobedecer la orden y continuar mientras negociábamos en casa presidencial la autorización gubernamental a cambio de no romper públicamente con mi entonces partido y lo logramos logramos rescatar el pequeño pero emblemático corazón del centro histórico y como lo predijo mi hermano fue nuestro logro más grande en la alcaldía de san salvador luego dios y el pueblo nos llevaron a la presidencia de la república y otros logros más importantes eclipsaron aquel logro que en aquel entonces parecía imposible pero nunca desistimos de continuarlo y ampliarlo ahora desde la presidencia y lo seguiremos haciendo contra viento y marea como siempre ya estamos acostumbrados trabajamos mejor así y ya que la presidencia no solo debe velar por san salvador decidimos que paso a paso llegaremos a todos los centros históricos de nuestro país un proyecto que ya está dando sus primeros frutos,Government,1.0,"The tweet expresses gratitude and appreciation towards the president, using phrases like 'gracias' and'muchísimas gracias', indicating a positive sentiment towards the president's actions.",1
